condition_id,kind,seed,manifest_status,tar_action_member,tar_prompt_member,game_variant,goal_framing,model,persona,instruction_wording,response_format,temperature,persona_format,n_choices,mean_choice,mean_reasoning_depth,mass_17_19,mass_19_20,mass_17_20,h1_score,h3_score,count_11,count_12,count_13,count_14,count_15,count_16,count_17,count_18,count_19,count_20,declared_n_choices,declared_mean_choice,declared_mean_reasoning_depth,declared_mass_17_19,declared_mass_19_20,declared_mass_17_20,declared_h1_score,declared_h3_score,declared_count_11,declared_count_12,declared_count_13,declared_count_14,declared_count_15,declared_count_16,declared_count_17,declared_count_18,declared_count_19,declared_count_20,prompt_choice_exact_match,prompt_choice_multiset_match,first_token_choice_exact_match,prompt_length_mean,prompt_hashes,prompt_prompt_length,prompt_numeric_token_count,prompt_token_11_count,prompt_token_20_count,prompt_contains_descending_phrase,prompt_contains_number_words,prompt_contains_one_shot,prompt_contains_private,prompt_opponent_word_count,prompt_participant_word_count,prompt_persona_length,behavior_source
game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3001,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3002,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3003,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3004,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3005,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3001,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-9b,neutral,default,default,1.0,default,2,11.5,8.5,0.0,0.0,0.0,0.0,-0.5,1,1,0,0,0,0,0,0,0,0,2,11.5,8.5,0.0,0.0,0.0,0.0,-0.5,1,1,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3002,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-9b,neutral,default,default,1.0,default,2,11.5,8.5,0.0,0.0,0.0,0.0,-0.5,1,1,0,0,0,0,0,0,0,0,2,11.5,8.5,0.0,0.0,0.0,0.0,-0.5,1,1,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3003,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-9b,neutral,default,default,1.0,default,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3004,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-9b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3005,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-9b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0,variation,3001,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-4b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0,variation,3002,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-4b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0,variation,3003,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-4b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0,variation,3004,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-4b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0,variation,3005,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-qwen3.5-4b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz,cycle,none,qwen3.5-4b,neutral,default,default,1.0,default,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,2,12.0,8.0,0.0,0.0,0.0,0.0,-0.5,0,2,0,0,0,0,0,0,0,0,1,1,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,variation,3001,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz,cycle,none,gemma-4-31b,neutral,default,default,1.0,default,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,variation,3002,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz,cycle,none,gemma-4-31b,neutral,default,default,1.0,default,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,variation,3003,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz,cycle,none,gemma-4-31b,neutral,default,default,1.0,default,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,variation,3004,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz,cycle,none,gemma-4-31b,neutral,default,default,1.0,default,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0,variation,3005,success,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-cycle__goal_framing-none__model-gemma-4-31b__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz,cycle,none,gemma-4-31b,neutral,default,default,1.0,default,2,11.0,9.0,0.0,0.0,0.0,0.0,-0.5,2,0,0,0,0,0,0,0,0,0,2,20.0,0.0,0.0,1.0,1.0,-1.0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,1,1620.0,27823b5b6bc209933762e161a098ba55e9117f3eb19a3c111ee7f0b993047572,1620.0,20.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0,variation,3005,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3005/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-27b-fp8__persona-neutral__temperature-1.0/seed_3005/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-27b-fp8,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3001,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3001/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3001/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3002,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3002/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3002/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3003,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3003/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3003/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0,variation,3004,success,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3004/run/action_events.jsonl.gz,beauty_contest/sweeps/runs/game_variant-costless__goal_framing-none__model-qwen3.5-9b__persona-neutral__temperature-1.0/seed_3004/run/prompts_and_responses.jsonl.gz,costless,none,qwen3.5-9b,neutral,default,default,1.0,default,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,2,19.0,1.0,1.0,1.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,0,1,1,1,1642.0,d8d48d7803b8bf4d2d864b005948570af866766421320d60b23d3e5170620ff5,1642.0,26.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,recorded_action_event
